date,BTCUSDT,ETHUSDT,BNBUSDT,XRPUSDT,DOGEUSDT,ADAUSDT,MATICUSDT,LTCUSDT,TRXUSDT,DOTUSDT,SOLUSDT,AVAXUSDT,XMRUSDT,ATOMUSDT,TONUSDT,ETCUSDT,BCHUSDT,XLMUSDT,ALGOUSDT,VETUSDT,FILUSDT,NEARUSDT,EOSUSDT,HBARUSDT,THETAUSDT
2020-11-08,15475.1,454.3,28.4101,0.25374,0.002707,0.10655,0.0157,61.02,0.02535,4.3736,2.1558,3.4754,120.33,4.809,0,5.1801,270.8,0.0815,0.2667,0.011122,30.7588,0.8169,2.5361,0.03053,0.66452
2020-11-07,14818.3,435.21,27.7651,0.2491,0.00267,0.10128,0.01436,58.9,0.02486,4.2341,2.0215,3.4126,110.96,4.619,0,5.0771,253.91,0.07952,0.2579,0.010383,29.9356,0.6961,2.4971,0.02974,0.6382
2020-11-06,15579.92,455.91,29.0435,0.25863,0.002757,0.1091,0.01548,63.2,0.02616,4.5826,1.9,3.5913,119.37,4.88,0,5.3597,257.79,0.08388,0.2767,0.011196,31.6801,0.7193,2.5349,0.03127,0.67759
2020-11-05,15590.02,416.69,27.6875,0.24561,0.0026347,0.09752,0.01343,58.95,0.02493,4.2229,1.4007,3.3348,119.56,4.504,0,5.0979,249.53,0.08039,0.2481,0.009721,29.3544,0.6912,2.4464,0.02953,0.62873
2020-11-04,14144.01,402.49,26.96,0.23758,0.002546,0.0955,0.01222,54.67,0.0242,4.0969,1.3912,3.1718,115.67,4.387,0,4.8774,241.14,0.07456,0.2383,0.009398,28.8967,0.5338,2.3506,0.02878,0.5912
2020-11-03,14023.53,387.88,26.8638,0.2396,0.0025141,0.09357,0.01273,53.96,0.02442,4.0362,1.4118,3.323,121.13,4.48,0,4.8866,244.22,0.07542,0.2337,0.00925,28.8364,0.5621,2.3655,0.02846,0.58275
2020-11-02,13549.37,383.02,27.7983,0.23523,0.0025162,0.09221,0.01368,53.8,0.02445,4.0316,1.4738,3.617,118.82,4.603,0,4.9961,257.28,0.07557,0.247,0.01005,29.6401,0.6064,2.433,0.02994,0.58875
2020-11-01,13761.5,396.67,28.5318,0.23999,0.0025745,0.09827,0.01414,55.6,0.02574,4.2211,1.608,3.6814,127.08,4.743,0,5.2434,268.03,0.07861,0.2589,0.010505,31.6076,0.635,2.5185,0.02949,0.61157
2020-10-31,13791.0,386.46,28.5058,0.23968,0.0025666,0.093,0.01374,55.72,0.02576,4.1854,1.5497,3.6456,126.52,4.616,0,5.2734,262.01,0.07775,0.2488,0.009895,31.2848,0.6385,2.528,0.02948,0.61054
2020-10-30,13560.1,382.49,28.4909,0.23905,0.0025833,0.0933,0.01385,54.01,0.0256,4.0845,1.4381,3.7224,122.98,4.62,0,5.2584,261.9,0.07669,0.2539,0.01008,29.2175,0.6306,2.5068,0.02931,0.61076
2020-10-29,13455.7,387.13,29.8702,0.24239,0.0025733,0.09531,0.01383,54.87,0.02655,4.0605,1.4327,3.7758,124.38,4.633,0,5.4065,267.42,0.0775,0.2569,0.010186,32.52,0.6895,2.6387,0.0296,0.59395
2020-10-28,13266.4,388.23,30.3338,0.2454,0.0025801,0.09869,0.01506,55.77,0.02688,4.357,1.518,4.0596,126.32,4.803,0,5.2714,268.06,0.07832,0.2763,0.010638,33.6161,0.7,2.6524,0.03003,0.62367
2020-10-27,13636.17,403.45,31.4826,0.25273,0.0026702,0.10256,0.01582,57.91,0.02701,4.6721,1.711,4.1217,133.83,5.138,0,5.4582,264.11,0.08183,0.2878,0.01137,35.1693,0.7598,2.6739,0.03117,0.65889
2020-10-26,13052.19,392.52,31.0467,0.2481,0.002665,0.10306,0.01652,56.82,0.02675,4.7031,1.6799,4.148,131.42,5.145,0,5.435,259.36,0.08104,0.2907,0.011368,33.7887,0.7784,2.6291,0.03065,0.65423
2020-10-25,13028.83,405.86,30.128,0.25313,0.0026528,0.10639,0.01727,58.84,0.02699,4.331,1.7926,4.1479,131.08,5.292,0,5.5585,271.11,0.08304,0.3021,0.01179,38.6663,0.8444,2.7074,0.03229,0.69502
2020-10-24,13111.73,412.14,30.6639,0.2562,0.0026365,0.10797,0.01767,59.23,0.02706,4.3536,1.9142,4.1821,129.31,5.543,0,5.529,275.8,0.08561,0.3078,0.012282,25.8076,0.7391,2.6597,0.03261,0.72109
2020-10-23,12923.07,409.11,30.6377,0.25471,0.0026423,0.10805,0.01701,55.42,0.02669,4.2633,1.959,4.2568,127.47,5.364,0,5.482,270.42,0.08368,0.3093,0.012218,23.8771,0.7271,2.6395,0.03301,0.64431
2020-10-22,12968.52,413.98,30.6396,0.25709,0.002646,0.11077,0.01735,54.35,0.02708,4.2683,1.9582,4.3385,127.6,5.444,0,5.612,267.97,0.08552,0.316,0.012155,23.739,0.7484,2.6693,0.03224,0.65472
2020-10-21,12780.96,390.38,29.7329,0.25088,0.002623,0.10589,0.01633,52.98,0.02667,4.1352,1.8887,3.9585,121.24,5.241,0,5.3379,258.49,0.08358,0.3012,0.011339,26.5028,0.7044,2.6055,0.03119,0.6373
2020-10-20,11909.99,368.52,28.8227,0.24322,0.0025944,0.10238,0.01559,46.88,0.02592,3.9034,1.885,3.804,118.25,5.024,0,5.0807,240.74,0.08075,0.2866,0.010781,31.175,0.6757,2.5264,0.03034,0.5984
2020-10-19,11751.47,379.3,29.9107,0.24558,0.0025921,0.10859,0.01624,47.99,0.02589,3.986,2.0592,4.05,125.77,5.502,0,5.2086,249.87,0.0852,0.3033,0.011396,33.9755,0.7993,2.5819,0.03171,0.63118
2020-10-18,11503.14,378.11,30.6593,0.24221,0.0025874,0.10735,0.01688,47.54,0.02594,4.1068,2.215,4.1195,124.44,5.762,0,5.2282,249.32,0.07942,0.3155,0.011627,32.4049,0.8692,2.5459,0.0316,0.66983
2020-10-17,11360.2,368.32,30.2414,0.24057,0.0025834,0.10598,0.01673,46.93,0.02574,3.9663,2.2053,4.1946,120.1,5.466,0,5.1938,244.66,0.08152,0.3136,0.010988,42.24,0.8073,2.5217,0.03126,0.62437
2020-10-16,11319.32,365.5,30.0516,0.24011,0.002604,0.10414,0.01622,47.6,0.02572,3.9106,2.1398,4.0433,120.62,5.403,0,5.1737,250.3,0.07909,0.3001,0.010591,44.348,0.8171,2.5362,0.03134,0.66165
2020-10-15,11505.12,377.64,31.3256,0.24596,0.0025953,0.10666,0.01718,49.53,0.02652,4.099,2.2682,4.1269,130.22,5.769,0,5.3321,262.26,0.07408,0.3148,0.010963,62.5418,1.1209,2.5985,0.03364,0.6885
2020-10-14,11417.89,378.69,30.838,0.24906,0.002639,0.10703,0.01712,49.79,0.02676,4.1829,2.3107,4.1596,128.41,5.727,0,5.3812,259.07,0.07398,0.3277,0.011139,0,1.1685,2.6065,0.03475,0.73438
2020-10-13,11420.56,381.04,30.7256,0.2565,0.0026385,0.10925,0.01768,49.89,0.0268,4.2473,2.4062,4.4806,127.97,6.012,0,5.3502,253.46,0.07635,0.3428,0.011482,0,0,2.6383,0.03403,0.754
2020-10-12,11528.25,386.51,30.6503,0.25603,0.002667,0.10945,0.01785,50.58,0.02709,4.3075,2.5836,4.41,129.0,5.97,0,5.4483,239.66,0.07761,0.3445,0.011377,0,0,2.6428,0.03405,0.73336
2020-10-11,11369.02,374.16,28.5271,0.25544,0.0026701,0.10648,0.0178,50.48,0.02656,4.245,2.4227,4.096,125.81,6.072,0,5.428,238.97,0.07713,0.3319,0.011436,0,0,2.6576,0.03408,0.74501
2020-10-10,11293.22,370.52,28.4414,0.25402,0.0026621,0.10493,0.0172,48.88,0.02644,4.2606,2.3999,4.023,115.88,5.534,0,5.2712,237.26,0.0773,0.3262,0.0114,0,0,2.6415,0.0342,0.76602
2020-10-09,11050.64,365.02,28.4076,0.25293,0.0026556,0.10129,0.01705,47.78,0.02627,4.2541,2.5314,4.2491,115.92,5.155,0,5.2674,237.13,0.07502,0.3286,0.011455,0,0,2.6406,0.03431,0.71524
2020-10-08,10925.57,350.95,27.7424,0.25141,0.0026098,0.09632,0.01662,47.21,0.02572,4.1163,2.3638,3.9147,111.36,5.034,0,5.1745,233.95,0.07311,0.3087,0.011012,0,0,2.6066,0.03205,0.71955
2020-10-07,10666.39,341.58,27.6898,0.2487,0.0025895,0.09374,0.01695,46.55,0.02551,3.8517,2.3005,3.442,110.29,4.873,0,5.1736,222.98,0.07233,0.3063,0.011227,0,0,2.6436,0.0302,0.73954
2020-10-06,10599.66,340.75,27.6812,0.24545,0.002597,0.09289,0.01716,45.99,0.02556,3.7465,2.174,3.5424,106.43,4.736,0,5.2388,219.63,0.07237,0.2859,0.010106,0,0,2.6959,0.02984,0.68625
2020-10-05,10792.21,353.62,28.6158,0.2503,0.0026182,0.09738,0.01884,46.34,0.02643,4.1621,2.6522,3.9813,112.73,5.366,0,5.0997,221.75,0.07331,0.3184,0.011383,0,0,2.5257,0.03107,0.7428
2020-10-04,10666.63,352.37,28.9668,0.24794,0.002633,0.09686,0.01858,46.69,0.02644,4.177,2.5202,3.964,105.46,5.314,0,5.1535,220.89,0.0729,0.312,0.011657,0,0,2.5176,0.03091,0.7724
2020-10-03,10542.06,345.95,28.1867,0.23273,0.0025955,0.09328,0.01849,45.51,0.02719,4.0607,2.5439,4.0168,103.58,5.01,0,5.1341,218.53,0.071,0.3154,0.011739,0,0,2.4786,0.03077,0.75199
2020-10-02,10570.4,345.6,27.3369,0.23386,0.0025902,0.09286,0.01819,44.88,0.0259,4.1282,2.6232,3.9115,101.61,4.906,0,5.1802,219.66,0.07096,0.3158,0.011859,0,0,2.4787,0.03044,0.69902
2020-10-01,10619.13,352.85,27.4673,0.23819,0.0026246,0.09804,0.01898,46.25,0.02581,4.3468,2.8669,4.15,103.74,5.135,0,5.3287,228.12,0.07314,0.335,0.012732,0,0,2.5446,0.03103,0.7277
2020-09-30,10776.59,359.83,29.2656,0.24171,0.002635,0.10136,0.02014,46.24,0.02621,4.3458,2.8967,4.3293,108.6,5.372,0,5.3972,227.96,0.07484,0.3469,0.013519,0,0,2.5777,0.03168,0.74859
2020-09-29,10840.48,359.79,28.8946,0.24285,0.0026727,0.1011,0.01962,45.69,0.0263,4.4969,2.9505,4.1394,100.51,5.309,0,5.4137,229.06,0.07407,0.3392,0.013169,0,0,2.5995,0.03193,0.77833
2020-09-28,10696.12,353.96,26.9855,0.24107,0.0026504,0.1003,0.01884,45.23,0.02625,4.4501,2.9599,4.2021,95.12,4.826,0,5.411,225.75,0.07323,0.327,0.012765,0,0,2.5626,0.0318,0.71583
2020-09-27,10774.25,357.49,26.251,0.24334,0.0026954,0.1013,0.01875,46.05,0.02659,4.2962,3.1578,4.6484,97.09,4.727,0,5.444,229.33,0.07335,0.3209,0.012741,0,0,2.5897,0.03145,0.74923
2020-09-26,10728.6,353.92,26.1998,0.24153,0.0026972,0.09547,0.01883,46.03,0.02718,4.3308,3.1287,4.52,94.63,4.607,0,5.3621,221.32,0.07385,0.3253,0.012851,0,0,2.5655,0.03235,0.6965
2020-09-25,10686.67,351.92,24.6924,0.24154,0.0027015,0.09693,0.01912,46.02,0.02714,4.4139,3.1937,4.7134,92.93,4.791,0,4.9772,216.52,0.07467,0.3174,0.012909,0,0,2.5445,0.03242,0.66533
2020-09-24,10736.32,348.97,24.5745,0.23276,0.0026297,0.08254,0.01895,44.92,0.02625,4.3782,3.1433,4.6411,91.84,4.483,0,4.9688,216.22,0.07043,0.2941,0.012385,0,0,2.5337,0.03223,0.63897
2020-09-23,10241.46,320.72,22.8331,0.22164,0.0025444,0.07663,0.01769,42.96,0.02486,4.0077,2.8548,3.535,87.17,3.839,0,4.8357,207.97,0.0674,0.269,0.011381,0,0,2.4423,0.02965,0.55482
2020-09-22,10529.61,344.21,24.0468,0.23302,0.0026432,0.08146,0.01959,44.47,0.02499,4.1625,2.9082,5.3193,92.56,4.21,0,4.9453,220.08,0.07167,0.3062,0.01234,0,0,2.5718,0.03206,0.57472
2020-09-21,10417.22,340.36,23.1232,0.23102,0.0025972,0.07983,0.01881,43.16,0.0249,4.0691,2.7672,0,89.13,4.081,0,4.8161,212.48,0.06996,0.2873,0.012605,0,0,2.5051,0.03131,0.57114
2020-09-20,10920.28,371.04,26.316,0.24652,0.0027729,0.08936,0.02188,47.09,0.02694,4.6518,2.8628,0,92.63,4.664,0,5.0895,226.24,0.07693,0.3273,0.014476,0,0,2.6715,0.03361,0.55705
2020-09-19,11080.65,385.25,27.2035,0.25112,0.0027901,0.09141,0.02088,48.52,0.02768,4.924,3.031,0,94.61,4.943,0,5.2177,233.16,0.07857,0.3423,0.015265,0,0,2.7031,0.0344,0.57862
2020-09-18,10933.39,384.39,27.629,0.25065,0.0027892,0.09093,0.02103,48.54,0.02905,5.2616,3.1144,0,92.47,4.966,0,5.1854,234.0,0.07825,0.3369,0.01443,0,0,2.6905,0.03449,0.57489
2020-09-17,10939.99,389.36,27.095,0.25214,0.0028078,0.09408,0.02044,48.85,0.02813,5.3354,2.8829,0,92.82,5.062,0,5.2043,232.91,0.08043,0.3565,0.013514,0,0,2.7375,0.03466,0.55972
2020-09-16,10954.01,365.11,27.8695,0.24686,0.0028053,0.09151,0.01981,47.76,0.02639,5.0712,2.5327,0,88.27,5.122,0,5.1179,230.85,0.07999,0.3598,0.01246,0,0,2.713,0.03619,0.52668
2020-09-15,10785.31,364.06,27.1181,0.24331,0.0028278,0.09313,0.02045,48.31,0.02788,5.0535,2.9295,0,91.16,4.866,0,5.1688,235.19,0.07778,0.3539,0.012569,0,0,2.7034,0.036,0.53596
2020-09-14,10671.77,377.12,31.2523,0.24564,0.0027851,0.09663,0.02009,49.08,0.03039,5.3555,3.2641,0,91.68,5.381,0,5.1494,225.83,0.08021,0.3819,0.012861,0,0,2.7317,0.03741,0.52979
2020-09-13,10332.83,366.42,31.1656,0.24218,0.002783,0.09507,0.01976,48.15,0.03065,5.3213,3.2603,0,86.18,5.32,0,5.06,222.1,0.08001,0.3774,0.01281,0,0,2.7249,0.03702,0.54238
2020-09-12,10440.92,387.78,28.505,0.24752,0.0028141,0.09771,0.02098,50.8,0.03272,5.1385,3.3316,0,86.7,5.603,0,5.2316,230.23,0.08382,0.409,0.013419,0,0,2.8052,0.03858,0.54873
2020-09-11,10387.89,373.63,25.399,0.24252,0.0027956,0.09701,0.02107,48.96,0.0335,4.6498,3.3965,0,83.95,5.342,0,5.2164,225.2,0.08374,0.411,0.013239,0,0,2.7846,0.03852,0.50008
2020-09-10,10336.87,367.93,24.5489,0.24302,0.0028077,0.09709,0.02038,48.67,0.03299,4.5796,3.4761,0,85.61,5.324,0,5.1856,227.38,0.08117,0.4131,0.013005,0,0,2.7767,0.03879,0.48698
2020-09-09,10219.2,350.85,24.4716,0.23901,0.002779,0.09331,0.02005,47.82,0.03397,4.7003,3.6001,0,84.26,5.32,0,5.0505,224.09,0.07832,0.413,0.012841,0,0,2.7514,0.03714,0.47727
2020-09-08,10126.65,337.39,23.2837,0.23657,0.002747,0.09101,0.01821,47.47,0.03518,4.2787,2.468,0,84.19,4.952,0,5.0882,222.39,0.07745,0.349,0.012119,0,0,2.7622,0.03629,0.3984
2020-09-07,10373.44,353.59,22.4426,0.24198,0.0028151,0.0936,0.0188,48.84,0.03249,4.5944,2.9237,0,82.56,5.053,0,5.0983,228.74,0.07867,0.3722,0.012201,0,0,2.852,0.0367,0.41567
2020-09-06,10256.2,352.8,23.142,0.23986,0.0027859,0.0926,0.01868,47.92,0.03142,4.784,3.0941,0,80.15,5.178,0,5.1492,227.67,0.07742,0.3757,0.012354,0,0,2.9024,0.03647,0.42602
2020-09-05,10166.69,335.01,19.4698,0.23738,0.002764,0.09,0.01797,47.83,0.02988,4.1456,2.6052,0,77.71,4.918,0,5.023,225.71,0.07541,0.3415,0.012101,0,0,2.9387,0.03615,0.39346
2020-09-04,10446.25,385.26,20.9712,0.25385,0.0028797,0.10156,0.01924,50.32,0.03552,5.1019,3.5301,0,82.08,5.463,0,5.3018,229.98,0.08074,0.374,0.014268,0,0,2.9948,0.03878,0.42422
2020-09-03,10140.85,381.4,20.3592,0.24409,0.0027692,0.09446,0.01908,47.28,0.03996,5.6743,3.5051,0,77.1,4.899,0,5.4849,213.69,0.07781,0.3486,0.012343,0,0,2.6133,0.03868,0.4019
2020-09-02,11388.54,439.5,24.7652,0.27595,0.0031161,0.11489,0.02343,58.06,0.03449,6.1374,4.17,0,91.07,6.643,0,6.2946,263.83,0.09228,0.4638,0.015995,0,0,3.1016,0.04259,0.47499
2020-09-01,11921.97,475.4,24.7028,0.29521,0.0032411,0.12445,0.02548,62.69,0.03466,6.239,4.3397,0,96.99,7.218,0,6.7359,292.07,0.09881,0.5168,0.016989,0,0,3.4724,0.04541,0.489
2020-08-31,11649.51,433.79,23.1477,0.28115,0.0032073,0.12253,0.02652,60.92,0.02917,6.2718,4.7435,0,93.1,7.205,0,6.5858,273.5,0.09678,0.5021,0.017372,0,0,3.2081,0.0456,0.47619
2020-08-30,11711.16,428.94,23.6208,0.28302,0.0032981,0.11747,0.02718,62.89,0.02696,5.8912,4.4309,0,96.25,7.621,0,6.6907,279.39,0.09821,0.5181,0.017113,0,0,3.2614,0.04697,0.49811
2020-08-29,11465.84,398.65,22.9398,0.2738,0.0032749,0.11623,0.02753,56.97,0.02491,6.1333,3.9535,0,92.65,7.27,0,6.4926,268.04,0.09615,0.5334,0.016744,0,0,3.126,0.04537,0.50518
2020-08-28,11526.91,395.11,23.0811,0.27174,0.0032637,0.10927,0.02684,57.38,0.02392,6.1812,4.0063,0,94.43,7.559,0,6.5278,268.66,0.09569,0.5337,0.016317,0,0,3.1159,0.04482,0.47443
2020-08-27,11330.38,383.27,23.1127,0.26469,0.0031997,0.10725,0.02579,56.1,0.02307,5.6547,3.4501,0,89.66,7.291,0,6.3544,264.71,0.09376,0.5225,0.015933,0,0,2.979,0.04399,0.44932
2020-08-26,11461.43,385.81,22.1999,0.27653,0.0032939,0.11435,0.02739,58.1,0.02369,6.0708,3.5684,0,88.93,7.708,0,6.46,274.81,0.09804,0.55,0.017113,0,0,3.1179,0.04657,0.49529
2020-08-25,11318.42,382.93,21.3882,0.27625,0.0032907,0.11239,0.0257,58.34,0.02299,5.5412,3.25,0,88.63,8.378,0,6.4692,275.52,0.09714,0.5609,0.016883,0,0,3.1206,0.04623,0.50751
2020-08-24,11748.2,407.68,22.5953,0.2884,0.0034116,0.12361,0.02794,62.02,0.0251,4.5759,3.3405,0,93.64,8.211,0,6.8537,290.63,0.10294,0.6293,0.01817,0,0,3.3854,0.04949,0.55199
2020-08-23,11648.13,390.71,21.8555,0.2848,0.0033955,0.12141,0.0253,60.55,0.02435,3.9779,3.25,0,91.26,8.532,0,6.7588,284.67,0.10293,0.6132,0.017889,0,0,3.3212,0.04878,0.48402
2020-08-22,11662.96,395.24,22.2044,0.28592,0.0034331,0.12515,0.02615,60.21,0.02512,4.4546,3.0126,0,94.5,6.411,0,6.7702,286.44,0.10223,0.5636,0.018165,0,0,3.362,0.05002,0.44905
2020-08-21,11531.34,387.97,22.0988,0.27933,0.0033776,0.12315,0.02477,59.2,0.02425,2.833,2.9317,0,92.21,5.606,0,6.6324,283.02,0.09949,0.5323,0.017962,0,0,3.2528,0.04886,0.42093
2020-08-20,11853.55,415.94,23.0888,0.29218,0.0034399,0.13413,0.02667,62.8,0.02746,2.9,3.2038,0,101.56,6.297,0,6.9696,294.69,0.10728,0.6264,0.019392,0,0,3.4429,0.05222,0.45499
2020-08-19,11754.59,407.46,22.3761,0.28975,0.0034196,0.12966,0.02479,62.12,0.02648,2.95,2.8868,0,91.31,5.65,0,6.798,292.73,0.10222,0.5965,0.017857,0,0,3.3487,0.05006,0.40443
2020-08-18,11945.01,421.95,22.9705,0.30251,0.003476,0.13691,0.02674,65.4,0.02875,3.1,3.3407,0,93.43,5.826,0,7.2702,303.14,0.10807,0.5567,0.019089,0,0,3.5744,0.05302,0.43526
2020-08-17,12281.13,430.89,23.4961,0.31539,0.0035877,0.14039,0.02874,67.22,0.03036,0,3.11,0,93.49,5.907,0,7.3884,318.09,0.11383,0.5872,0.02002,0,0,3.7762,0.05678,0.38679
2020-08-16,11911.0,433.62,23.529,0.30455,0.0035302,0.13882,0.03014,63.87,0.02824,0,3.3885,0,91.2,6.243,0,7.2479,308.23,0.11517,0.6291,0.019842,0,0,3.88,0.0538,0.39647
2020-08-15,11852.4,432.32,23.0881,0.29884,0.0035328,0.13837,0.03005,59.85,0.02526,0,3.173,0,89.76,6.077,0,7.1732,302.17,0.10707,0.6342,0.019575,0,0,3.7228,0.05268,0.38413
2020-08-14,11760.54,438.11,23.1047,0.29995,0.0035731,0.13826,0.0282,56.78,0.02471,0,3.4099,0,91.42,6.096,0,6.8833,293.38,0.10479,0.6388,0.020513,0,0,3.2606,0.05381,0.40127
2020-08-13,11780.0,424.54,21.7667,0.2942,0.0034877,0.13944,0.02715,57.14,0.02238,0,3.73,0,92.03,6.085,0,6.9236,295.75,0.10111,0.6699,0.019598,0,0,3.1365,0.05087,0.39628
2020-08-12,11564.33,387.18,21.4919,0.28233,0.0034606,0.1367,0.02528,54.52,0.02019,0,3.7558,0,89.54,5.902,0,6.7535,284.67,0.10147,0.5233,0.020429,0,0,3.0253,0.05195,0.40377
2020-08-11,11392.08,379.0,21.2902,0.2831,0.0033906,0.13685,0.02303,54.1,0.0201,0,3.2985,0,87.25,4.916,0,6.743,281.83,0.10015,0.4366,0.019966,0,0,3.0048,0.0515,0.35598
2020-08-10,11892.92,395.44,22.6369,0.29469,0.0034952,0.14383,0.02449,58.27,0.02146,0,0,0,93.76,5.474,0,7.0649,302.4,0.10625,0.4686,0.021422,0,0,3.2365,0.05286,0.37231
2020-08-09,11681.68,390.14,22.422,0.2879,0.0034664,0.14512,0.02268,56.96,0.02045,0,0,0,92.9,5.273,0,6.8798,299.94,0.10505,0.4245,0.021929,0,0,3.0272,0.04513,0.32145
2020-08-08,11761.41,397.03,22.9234,0.29527,0.0035134,0.14696,0.02287,58.46,0.02046,0,0,0,94.87,4.426,0,6.9377,305.33,0.10325,0.4524,0.020815,0,0,3.0649,0.0451,0.33064
2020-08-07,11594.23,379.34,22.3323,0.29437,0.003496,0.13888,0.02135,57.17,0.01988,0,0,0,94.01,4.015,0,6.8756,302.2,0.10306,0.3689,0.018671,0,0,3.0104,0.04379,0.30778
2020-08-06,11762.46,394.77,22.7487,0.30311,0.00356,0.14444,0.02176,59.03,0.02022,0,0,0,95.49,4.172,0,7.0997,309.0,0.10624,0.3638,0.019704,0,0,3.089,0.04434,0.31719
2020-08-05,11744.91,400.72,23.2728,0.30228,0.0035028,0.14227,0.0213,58.88,0.02031,0,0,0,90.39,4.144,0,7.2239,293.5,0.10749,0.3355,0.018793,0,0,3.0545,0.04346,0.31382
2020-08-04,11191.97,389.61,22.2818,0.30138,0.0035458,0.14335,0.02067,57.61,0.02039,0,0,0,87.24,4.021,0,7.139,288.07,0.11015,0.3266,0.018734,0,0,3.0363,0.04317,0.33185
2020-08-03,11219.81,385.94,22.0504,0.31016,0.0033818,0.1373,0.02043,58.48,0.01987,0,0,0,89.06,3.82,0,7.1658,296.77,0.10516,0.3096,0.0167,0,0,3.0449,0.04408,0.28687
2020-08-02,11071.35,372.42,20.9898,0.28803,0.0033312,0.13375,0.02002,56.77,0.01907,0,0,0,85.0,3.912,0,7.1939,284.1,0.10251,0.3016,0.016207,0,0,2.9441,0.04366,0.27995
2020-08-01,11801.17,387.0,21.6168,0.29089,0.0037144,0.1441,0.02109,61.65,0.02046,0,0,0,89.64,4.084,0,7.833,319.39,0.10758,0.3279,0.017319,0,0,3.3038,0.04587,0.31647
2020-07-31,11335.46,346.33,20.6615,0.25939,0.003224,0.13878,0.02025,58.13,0.01968,0,0,0,84.55,3.793,0,7.3976,300.5,0.0969,0.3271,0.017204,0,0,3.0932,0.04455,0.26938
2020-07-30,11099.61,334.87,19.97,0.24408,0.0032281,0.1406,0.02041,56.75,0.01917,0,0,0,80.92,3.703,0,7.3422,291.62,0.09628,0.3347,0.017315,0,0,3.047,0.04258,0.25745
2020-07-29,11100.53,317.71,19.899,0.24327,0.0031663,0.13972,0.02034,55.16,0.01915,0,0,0,79.11,3.634,0,7.2644,287.69,0.09498,0.308,0.015583,0,0,3.0233,0.04381,0.24783
2020-07-28,10906.27,316.77,20.1732,0.23029,0.003188,0.14904,0.02047,55.75,0.01912,0,0,0,81.2,3.751,0,7.2125,288.94,0.09709,0.3143,0.01598,0,0,2.9941,0.04295,0.25112
2020-07-27,11029.96,321.93,19.7474,0.22437,0.0031694,0.13859,0.01995,53.28,0.01872,0,0,0,78.43,3.593,0,7.1167,268.62,0.09464,0.2873,0.015641,0,0,2.8472,0.03981,0.2424
2020-07-26,9931.54,311.0,19.5557,0.21532,0.0032323,0.14849,0.02072,48.1,0.01852,0,0,0,78.16,3.81,0,6.6358,247.45,0.09902,0.3211,0.017554,0,0,2.7121,0.04116,0.25083
2020-07-25,9700.42,305.26,19.8242,0.21463,0.0032475,0.14362,0.02091,49.16,0.01877,0,0,0,73.61,3.917,0,6.7067,251.22,0.10085,0.319,0.018218,0,0,2.7289,0.04299,0.25877
2020-07-24,9537.8,279.15,19.1853,0.20392,0.0032113,0.12197,0.02062,44.11,0.01794,0,0,0,71.54,3.825,0,6.2548,235.03,0.09576,0.3123,0.016995,0,0,2.5949,0.04286,0.25072
2020-07-23,9603.27,275.3,18.75,0.20851,0.0032997,0.12422,0.0211,44.94,0.01792,0,0,0,73.02,3.963,0,6.4402,238.39,0.09815,0.3291,0.017381,0,0,2.6526,0.04249,0.2589
2020-07-22,9518.16,263.74,18.09,0.20348,0.0032868,0.1238,0.02122,44.96,0.01794,0,0,0,71.48,4.012,0,6.3569,239.8,0.09738,0.3456,0.017467,0,0,2.6574,0.04226,0.25576
2020-07-21,9390.0,245.59,17.7285,0.19949,0.0032979,0.12321,0.02128,43.77,0.01762,0,0,0,69.63,4.01,0,6.1908,230.34,0.09653,0.3463,0.0175,0,0,2.6232,0.04165,0.23951
2020-07-20,9160.78,236.01,17.4645,0.19465,0.0032201,0.11771,0.0216,41.94,0.01716,0,0,0,69.31,3.881,0,6.0289,222.76,0.09428,0.3567,0.016074,0,0,2.5618,0.04066,0.23595
2020-07-19,9208.99,239.11,18.0154,0.19956,0.0033811,0.12402,0.02126,42.64,0.01753,0,0,0,68.91,4.202,0,6.1004,227.73,0.1001,0.3883,0.018017,0,0,2.5845,0.04018,0.2412
2020-07-18,9170.28,235.67,17.1507,0.1999,0.003449,0.1227,0.02144,42.45,0.01742,0,0,0,68.39,4.36,0,6.0518,224.33,0.10077,0.3558,0.018168,0,0,2.5026,0.04005,0.24894
2020-07-17,9154.32,232.67,17.0676,0.1944,0.0030528,0.12224,0.02114,41.9,0.01717,0,0,0,67.64,4.145,0,6.029,222.6,0.10397,0.346,0.018211,0,0,2.4949,0.03933,0.24131
2020-07-16,9133.72,233.57,17.1647,0.19444,0.0029808,0.12602,0.02091,42.09,0.01716,0,0,0,67.7,4.077,0,6.0317,224.21,0.10207,0.3546,0.018036,0,0,2.4999,0.03896,0.23464
2020-07-15,9197.6,238.61,17.6351,0.19721,0.0030868,0.13069,0.02223,43.33,0.01757,0,0,0,70.63,4.047,0,6.2219,227.4,0.09436,0.2881,0.018996,0,0,2.5365,0.04062,0.2372
2020-07-14,9255.85,240.44,18.079,0.19909,0.0032888,0.13256,0.02238,43.88,0.01765,0,0,0,67.81,3.959,0,6.3273,230.12,0.09208,0.2722,0.01845,0,0,2.5592,0.04086,0.24127
2020-07-13,9242.62,239.5,18.4046,0.19867,0.0031677,0.12427,0.02235,43.92,0.01756,0,0,0,69.26,3.872,0,6.3015,232.19,0.09009,0.2653,0.018461,0,0,2.553,0.04131,0.24542
